Sensor1_q0,Sensor1_q1,Sensor1_q2,Sensor1_q3,Sensor2_q0,Sensor2_q1,Sensor2_q2,Sensor2_q3
0.765898228,-0.205613136,-0.335248411,-0.508656979,0.615213275,-0.286226839,-0.25521791,-0.688803852
0.765411019,-0.206360489,-0.336695522,-0.508131504,0.614555001,-0.288300455,-0.256739587,-0.687960744
0.764857709,-0.207252994,-0.338396877,-0.507470787,0.613674223,-0.290867537,-0.258534789,-0.68699342
0.764108837,-0.208544776,-0.34044674,-0.506697953,0.612667739,-0.293635458,-0.26048699,-0.685976148
0.76325947,-0.210005194,-0.342622191,-0.505907893,0.611657321,-0.296379507,-0.262509197,-0.684925854
0.762406886,-0.211437076,-0.344711155,-0.505177677,0.610682428,-0.298904777,-0.264475703,-0.683941305
0.761552513,-0.212815911,-0.346765846,-0.504480481,0.609640002,-0.30137977,-0.266469359,-0.683010757
0.760705829,-0.214099318,-0.348895818,-0.503745735,0.608409166,-0.304008245,-0.268765748,-0.682042718
0.759789646,-0.215481058,-0.351163805,-0.502963066,0.607053041,-0.306702971,-0.271208286,-0.681077242
0.758885384,-0.216834992,-0.353365272,-0.502203763,0.605739594,-0.309264421,-0.273673683,-0.680101395
0.757988572,-0.218177274,-0.355525821,-0.501451433,0.604508758,-0.31166476,-0.27610296,-0.679118156
0.757064402,-0.219517663,-0.357675403,-0.500733554,0.603312075,-0.313998222,-0.278586984,-0.678092122
0.756108701,-0.220864579,-0.359813869,-0.500052691,0.602098465,-0.316282541,-0.281089872,-0.677075624
0.755170524,-0.222094446,-0.361913234,-0.499410212,0.600850761,-0.318492979,-0.283515871,-0.676135659
0.754264951,-0.223300681,-0.363976032,-0.498741418,0.599565923,-0.320706636,-0.285968661,-0.67519629
0.75338614,-0.224518314,-0.366035074,-0.498015374,0.598178864,-0.323092401,-0.288684636,-0.674132645
0.752494335,-0.225732699,-0.368185848,-0.497228742,0.596662283,-0.325661778,-0.291665941,-0.67295593
0.751596689,-0.226926401,-0.370396644,-0.496400207,0.595086455,-0.328259617,-0.29473415,-0.671751082
0.750689685,-0.228151605,-0.372605175,-0.495557457,0.593556464,-0.330715865,-0.297705233,-0.670588791
0.749786675,-0.229373321,-0.374784499,-0.494716436,0.592057407,-0.333085984,-0.300603062,-0.669447362
0.748887658,-0.230552465,-0.376942992,-0.493889749,0.590534091,-0.335505664,-0.303528607,-0.668263435
0.747963846,-0.231808901,-0.379069656,-0.493073195,0.589034975,-0.337981224,-0.306466818,-0.666996896
0.747039855,-0.233087555,-0.381126493,-0.492284894,0.587568283,-0.340459019,-0.309328854,-0.665707767
0.746125221,-0.234327763,-0.383133113,-0.491525084,0.586119175,-0.342918783,-0.312056214,-0.664448619
0.745210946,-0.235582009,-0.385128081,-0.490752995,0.584730506,-0.345357835,-0.314619452,-0.663198888
0.744341195,-0.236780286,-0.387051642,-0.489982128,0.583335757,-0.34784475,-0.317096919,-0.661946416
0.743482709,-0.237985462,-0.389040887,-0.489125431,0.581961691,-0.350490808,-0.319611728,-0.660549283
0.74262774,-0.239231557,-0.39096272,-0.488283187,0.580714941,-0.353310108,-0.322274059,-0.658848643
0.741704702,-0.240511477,-0.392922521,-0.487483531,0.579613745,-0.35626021,-0.325155467,-0.65681082
0.740754247,-0.24171038,-0.394957364,-0.486690938,0.578596652,-0.35929206,-0.32823503,-0.654520452
0.739806712,-0.243014947,-0.396894574,-0.485906065,0.577509046,-0.362353891,-0.331513315,-0.652136564
0.738826275,-0.244329482,-0.398908079,-0.485088885,0.576302469,-0.365368873,-0.334980786,-0.649745345
0.737875581,-0.245676935,-0.400891155,-0.48421973,0.575026512,-0.368295819,-0.338578433,-0.647354364
0.736966729,-0.24703531,-0.402924538,-0.483224064,0.573687136,-0.37117067,-0.3422876,-0.644945502
0.736063659,-0.248402938,-0.405010879,-0.482153982,0.572231829,-0.374054551,-0.346060783,-0.642554343
0.735095561,-0.24980329,-0.407160699,-0.481095791,0.570643783,-0.377013862,-0.349843472,-0.640184224
0.734094799,-0.251279324,-0.409302026,-0.480037123,0.568909585,-0.380099803,-0.353599668,-0.637834966
0.733077168,-0.252836645,-0.411426783,-0.478956729,0.567075729,-0.383322924,-0.357261717,-0.635494232
0.731998384,-0.254468918,-0.413568228,-0.477896839,0.565142214,-0.386645377,-0.36076799,-0.633218884
0.73086679,-0.256185114,-0.415744096,-0.476822823,0.563098371,-0.390064895,-0.364066154,-0.631051183
0.729682148,-0.257965177,-0.417936027,-0.475760132,0.560985386,-0.393584132,-0.367162526,-0.628950596
0.728440344,-0.259819031,-0.420194477,-0.474663854,0.558774292,-0.397260427,-0.370116442,-0.626872838
0.727163255,-0.261714965,-0.422448188,-0.473578453,0.556421399,-0.401123554,-0.373047113,-0.62476474
0.725873828,-0.263635933,-0.424692363,-0.472482592,0.553955972,-0.405141145,-0.375977963,-0.622602701
0.724566936,-0.265588492,-0.426900506,-0.471403897,0.551437259,-0.409211963,-0.378888428,-0.620408118
0.723242939,-0.267583102,-0.429121703,-0.470291257,0.548946083,-0.413244337,-0.381733596,-0.618196547
0.721883595,-0.269587517,-0.431327701,-0.469215453,0.546475708,-0.417226046,-0.384559065,-0.615955532
0.720498085,-0.271589279,-0.433566004,-0.468126684,0.543990433,-0.421178997,-0.387410879,-0.613674045
0.71910578,-0.273577273,-0.435880959,-0.466958582,0.541483581,-0.425112724,-0.390309811,-0.611337245
0.717764914,-0.275491953,-0.438203573,-0.465720356,0.538972914,-0.428992897,-0.393266469,-0.608945727
0.716436625,-0.277363867,-0.44054687,-0.464441955,0.536444306,-0.432817042,-0.396264851,-0.606523991
0.715066493,-0.279290527,-0.442779124,-0.463274598,0.533923328,-0.436555624,-0.39929837,-0.604074776
0.713741064,-0.281004101,-0.445041358,-0.46211338,0.531409085,-0.440170735,-0.402246207,-0.601707697
0.712468863,-0.282626539,-0.447266936,-0.460936934,0.528860867,-0.443696052,-0.405156225,-0.599406779
0.711103261,-0.284452826,-0.449466854,-0.459780931,0.526173592,-0.447340339,-0.408216655,-0.596981764
0.709779322,-0.286253124,-0.451678723,-0.458540201,0.523398638,-0.451098144,-0.41139248,-0.594407856
0.708517909,-0.287920415,-0.453824848,-0.457326442,0.520618498,-0.454841465,-0.414561123,-0.591789722
0.707305133,-0.289522856,-0.455887228,-0.456139266,0.51790005,-0.458481669,-0.417601436,-0.589222848
0.706046462,-0.291153312,-0.45799917,-0.454934239,0.515238762,-0.462003052,-0.420500368,-0.586738169
0.704793632,-0.292777091,-0.460075587,-0.453737855,0.512594402,-0.465472519,-0.423300058,-0.584293902
0.703529894,-0.294453979,-0.462088674,-0.452566743,0.51002872,-0.468897253,-0.425981343,-0.581847012
0.702225327,-0.296177387,-0.464064837,-0.451445043,0.507544577,-0.472277999,-0.428570211,-0.579378784
0.700885057,-0.297909439,-0.466007084,-0.450385988,0.505078614,-0.475624293,-0.431108803,-0.576907575
0.699584424,-0.299540401,-0.467921585,-0.449340314,0.502643406,-0.478896797,-0.433587223,-0.574464679
0.69829011,-0.301186383,-0.469784558,-0.448308259,0.500237942,-0.482103288,-0.436052948,-0.572010934
0.697053075,-0.302753538,-0.471617132,-0.447252572,0.497959077,-0.485204279,-0.438519388,-0.56948632
0.69581908,-0.304314584,-0.473450899,-0.446175754,0.495839953,-0.488211095,-0.441050202,-0.566804707
0.694575846,-0.305821449,-0.47515884,-0.445266277,0.493888199,-0.491103321,-0.443652242,-0.563972473
0.693305254,-0.307177514,-0.476963669,-0.444382548,0.491979569,-0.493880183,-0.446343631,-0.561084688
0.692040086,-0.308540493,-0.478723735,-0.44351694,0.490079135,-0.496505857,-0.44904843,-0.558265388
0.690759063,-0.310023069,-0.480469406,-0.442591101,0.488156646,-0.499016851,-0.451761097,-0.555515528
0.689546168,-0.311479092,-0.482228905,-0.441545397,0.486274898,-0.50140202,-0.45440197,-0.552857935
0.688391805,-0.312825799,-0.48396787,-0.440490484,0.484409004,-0.503761053,-0.456966639,-0.550231278
0.687211037,-0.314167172,-0.485775203,-0.439388871,0.482492626,-0.506111503,-0.459428102,-0.547702551
0.686057568,-0.31545043,-0.487546027,-0.438309222,0.480486512,-0.508510947,-0.461776048,-0.545263469
0.68486315,-0.316795081,-0.489267737,-0.437287897,0.478350759,-0.510998368,-0.464022785,-0.542903662
0.683631361,-0.318283767,-0.490915388,-0.43628639,0.476112217,-0.513559937,-0.466181129,-0.54060024
0.682501137,-0.319676191,-0.49241963,-0.435341656,0.473804414,-0.516165137,-0.468223751,-0.538376927
0.681362629,-0.32107082,-0.493926316,-0.434390813,0.471483499,-0.518800199,-0.470124602,-0.536220908
0.680240571,-0.322456211,-0.49543491,-0.433404207,0.469176561,-0.521435261,-0.47189644,-0.534127951
0.679125488,-0.323829293,-0.49687776,-0.432476312,0.466875553,-0.524092436,-0.473580033,-0.532049417
0.678041875,-0.325167626,-0.498268068,-0.431571782,0.464610159,-0.526753008,-0.475200504,-0.529955924
0.676995695,-0.326477826,-0.49959138,-0.430694669,0.462410212,-0.529366791,-0.476771504,-0.527860641
0.6760059,-0.327710003,-0.500851393,-0.429849088,0.460330248,-0.53188473,-0.478311092,-0.525750041
0.675042689,-0.328900993,-0.502066135,-0.429035038,0.458447456,-0.534260035,-0.479768127,-0.523655236
0.67404449,-0.330114126,-0.503264248,-0.428268194,0.456723541,-0.53649503,-0.481199771,-0.521558881
0.673062146,-0.331262618,-0.504414976,-0.427572399,0.45510897,-0.538600326,-0.482609183,-0.519494176
0.672038436,-0.33243978,-0.505596399,-0.426872849,0.453555137,-0.540552378,-0.484015763,-0.517512977
0.67108196,-0.333567679,-0.506749749,-0.426129401,0.451982111,-0.542456746,-0.48547554,-0.515525401
0.670159519,-0.334648073,-0.507910728,-0.425351173,0.450229287,-0.544444859,-0.48700738,-0.513514757
0.669359803,-0.335600823,-0.508976161,-0.424585879,0.448421866,-0.546453238,-0.488636851,-0.511410594
0.668627262,-0.336440563,-0.509920537,-0.423941642,0.446567386,-0.548470855,-0.490252942,-0.509322584
0.667943418,-0.337211102,-0.510820925,-0.423322946,0.444674045,-0.550433517,-0.49185878,-0.507309735
0.667358696,-0.337962896,-0.511621237,-0.42267856,0.442858309,-0.552323818,-0.493370086,-0.505372167
0.666778505,-0.338775516,-0.512386739,-0.422016084,0.441145211,-0.554171324,-0.494823009,-0.503423691
0.666161358,-0.339587718,-0.513225198,-0.42131874,0.439478576,-0.555999875,-0.496273041,-0.501433969
0.6655339,-0.340355873,-0.514036238,-0.420701057,0.437894523,-0.557784438,-0.497681588,-0.499437809
0.664871156,-0.341199636,-0.514811218,-0.420117617,0.436378658,-0.559503436,-0.499046057,-0.497476399
0.664194763,-0.342019945,-0.515622139,-0.419525445,0.434916407,-0.561152995,-0.500385404,-0.495549798
0.66357851,-0.342781812,-0.516392767,-0.41893059,0.4334701,-0.562771857,-0.501655817,-0.493693382
0.662861943,-0.343675256,-0.517155766,-0.418391496,0.431977808,-0.564395368,-0.502950549,-0.491827279
0.662136734,-0.344603479,-0.51792717,-0.417821527,0.430386841,-0.566076577,-0.504285455,-0.489919096
0.661484063,-0.345450461,-0.51864779,-0.4172616,0.428753525,-0.567782998,-0.505615354,-0.488002241
0.660956204,-0.346146017,-0.519321442,-0.416683406,0.427175313,-0.569425762,-0.506876409,-0.486160487
0.6604532,-0.346825629,-0.519995451,-0.416074812,0.425691783,-0.570988119,-0.508057117,-0.484393686
0.659937859,-0.347531259,-0.520713449,-0.415405422,0.424223572,-0.572543561,-0.509200275,-0.482642323
0.659364462,-0.348297149,-0.521425724,-0.414780349,0.422792345,-0.574086607,-0.510363579,-0.480832905
0.658780754,-0.348998338,-0.522216856,-0.414123148,0.421344727,-0.575627744,-0.511520624,-0.479028225
0.658223569,-0.349659055,-0.522948146,-0.413528293,0.419887513,-0.577163637,-0.512661994,-0.477236241
0.657685995,-0.350350261,-0.523617148,-0.41295141,0.418426543,-0.578678787,-0.513777375,-0.475482047
0.657113433,-0.351100117,-0.524355114,-0.412289053,0.417083323,-0.580111027,-0.514847338,-0.473756403
0.656482875,-0.351891935,-0.525088966,-0.411684155,0.415773213,-0.581529677,-0.515920222,-0.471998066
0.65586251,-0.352633804,-0.525775731,-0.411161333,0.414387196,-0.582996488,-0.517052472,-0.470165074
0.655255795,-0.353349656,-0.526498795,-0.410588652,0.412940204,-0.5844872,-0.518279076,-0.46823284
0.654804111,-0.353864223,-0.527262449,-0.409885108,0.41140154,-0.586010337,-0.519590259,-0.466226101
0.654407084,-0.354328364,-0.52805382,-0.409098923,0.409865081,-0.5875085,-0.52092576,-0.464199185
0.654012203,-0.354814708,-0.528822184,-0.408315778,0.408374608,-0.588964999,-0.522253215,-0.462171108
0.65362376,-0.355333596,-0.529516399,-0.407586247,0.406937361,-0.590369165,-0.523558617,-0.460166007
0.65321511,-0.355882794,-0.530096829,-0.407007098,0.405590296,-0.591703653,-0.524778068,-0.458248407
0.65272373,-0.356533617,-0.530662894,-0.406488061,0.404366523,-0.59296608,-0.525852144,-0.456462979
0.65220952,-0.357216924,-0.531183779,-0.406032741,0.403258771,-0.594150245,-0.526822865,-0.454780757
0.651603937,-0.358000636,-0.531730413,-0.405599117,0.402198821,-0.59531486,-0.527729809,-0.453141958
0.650968552,-0.358812094,-0.532324672,-0.405122668,0.401115686,-0.596503317,-0.528603077,-0.451518536
0.650409997,-0.359511077,-0.532936811,-0.404594779,0.400030345,-0.5976969,-0.529453039,-0.449904472
0.649921238,-0.360132426,-0.533516049,-0.404064029,0.398876965,-0.598916829,-0.530306697,-0.448297799
0.64950639,-0.360690296,-0.5340662,-0.403506309,0.397651911,-0.600152671,-0.531173468,-0.44670403
0.649167597,-0.361154407,-0.534588456,-0.402944565,0.396403313,-0.601386726,-0.53202647,-0.44513616
0.648850143,-0.361607492,-0.535073996,-0.402404755,0.395164579,-0.602602124,-0.532850742,-0.443605274
0.648478568,-0.362132609,-0.535518706,-0.401939362,0.393948674,-0.603775799,-0.533638775,-0.442141563
0.648152828,-0.36259985,-0.535947442,-0.401471913,0.392749637,-0.604936659,-0.534398615,-0.440701038
0.647833288,-0.363061517,-0.536363006,-0.401014894,0.391564518,-0.606080532,-0.535149455,-0.439270586
0.647505224,-0.363534927,-0.536798,-0.400533646,0.390361935,-0.60723263,-0.535898149,-0.437835038
0.64718616,-0.36395219,-0.537160099,-0.400184631,0.38911894,-0.608388245,-0.53667593,-0.436381847
0.646901369,-0.364230514,-0.537564874,-0.399848461,0.387770891,-0.609551728,-0.537499666,-0.434942484
0.646673799,-0.364483356,-0.537910819,-0.399520963,0.386420518,-0.610666811,-0.538337529,-0.433541417
0.646424651,-0.364817142,-0.538173437,-0.399265707,0.385111123,-0.611733139,-0.539212406,-0.432113588
0.646157146,-0.365130484,-0.538427711,-0.399069339,0.383926123,-0.612722933,-0.540078342,-0.430682063
0.645867944,-0.365411967,-0.538725734,-0.39887774,0.382851452,-0.613608658,-0.540922403,-0.429315865
0.645603657,-0.365657508,-0.539039314,-0.398656875,0.381890386,-0.61438632,-0.541692674,-0.428086907
0.645334423,-0.365914702,-0.539377332,-0.398399532,0.380991697,-0.615058064,-0.542427361,-0.426991463
0.645070314,-0.366173029,-0.539767146,-0.398061603,0.380142152,-0.615640521,-0.543118775,-0.426029354
0.644793391,-0.366466671,-0.540188789,-0.397667676,0.379305393,-0.616182923,-0.543798506,-0.425123036
0.644426286,-0.366880059,-0.540644765,-0.397262096,0.378440738,-0.616740704,-0.544476986,-0.424215227
0.644051731,-0.367321908,-0.541062176,-0.396892488,0.377524048,-0.617317379,-0.545183837,-0.423284203
0.643683553,-0.36775291,-0.541474819,-0.396527678,0.37656033,-0.617921472,-0.545900166,-0.422337055
0.643332064,-0.368159741,-0.541902304,-0.396136612,0.375582099,-0.618550062,-0.546605766,-0.421374083
0.64291364,-0.368636996,-0.542364895,-0.395739049,0.374619037,-0.619189799,-0.547269344,-0.420429587
0.642519832,-0.369133443,-0.542776227,-0.395351529,0.373728722,-0.619817674,-0.547872841,-0.41950959
0.642079115,-0.369666398,-0.543201804,-0.39498499,0.372927248,-0.620417476,-0.548410356,-0.418633103
0.641614377,-0.370108455,-0.543711841,-0.394624144,0.372205883,-0.620989859,-0.548834264,-0.417870313
0.641233921,-0.370516956,-0.544091821,-0.394335479,0.371631205,-0.621505797,-0.549159884,-0.417186171
0.640798271,-0.371039271,-0.544423342,-0.394094944,0.37128669,-0.621948421,-0.549338877,-0.416597188
0.640417576,-0.371451735,-0.544683576,-0.393965274,0.371129066,-0.622339845,-0.549404263,-0.416066527
0.639979482,-0.371863157,-0.544953644,-0.393915981,0.371044993,-0.622666657,-0.549452484,-0.415588826
0.639578938,-0.37221694,-0.545211196,-0.393875659,0.370902389,-0.622955918,-0.549570441,-0.415126204
0.639305234,-0.372460574,-0.545376897,-0.393860489,0.370693296,-0.623222172,-0.549778461,-0.414637834
0.639036655,-0.372724384,-0.545584381,-0.393759668,0.370461822,-0.623456359,-0.550051928,-0.414129853
0.638785005,-0.372953176,-0.545847774,-0.39358595,0.370240629,-0.6236642,-0.550359726,-0.413605332
0.638605893,-0.373085409,-0.54613471,-0.393353254,0.370025158,-0.623860478,-0.550670385,-0.413087934
0.638541281,-0.373129815,-0.546288848,-0.393202007,0.369816363,-0.62403506,-0.550962389,-0.412621558
0.638522923,-0.373183429,-0.546370685,-0.393067062,0.369651616,-0.624200881,-0.551191628,-0.412212104
0.638414741,-0.373375297,-0.546442628,-0.392960578,0.369536221,-0.62437582,-0.551339984,-0.41185233
0.638413072,-0.373480141,-0.546456099,-0.392844886,0.369490802,-0.62451762,-0.551428258,-0.411559284
0.638324499,-0.373688579,-0.546423435,-0.392836183,0.369508535,-0.62465477,-0.551442504,-0.411316395
0.638177335,-0.373931974,-0.546468914,-0.392780244,0.369606882,-0.624769866,-0.551352978,-0.411173254
0.638208807,-0.373982817,-0.546387196,-0.392794341,0.369755894,-0.624854863,-0.551200688,-0.411114395
0.638171494,-0.37411508,-0.546281099,-0.392876595,0.369887114,-0.624941468,-0.551045239,-0.41107288
0.63827002,-0.374104947,-0.546168327,-0.392883003,0.369993895,-0.625032544,-0.550915658,-0.411012024
0.638342261,-0.374113142,-0.546033084,-0.392945707,0.370049387,-0.62514478,-0.55083853,-0.410894781
0.638422728,-0.37410149,-0.545911729,-0.392994761,0.370074302,-0.625271916,-0.550792992,-0.410739928
0.638513148,-0.374067634,-0.54578954,-0.393049747,0.370091677,-0.625394464,-0.550767004,-0.410572529
0.63858664,-0.374040812,-0.545672894,-0.393117905,0.370120198,-0.625505924,-0.550725937,-0.410432011
0.638667524,-0.37402001,-0.545538723,-0.39319241,0.370165646,-0.625585794,-0.550650775,-0.410370052
0.638719022,-0.374058753,-0.545377612,-0.393295556,0.370271653,-0.625614166,-0.550517559,-0.410410047
0.638732076,-0.374141812,-0.545233488,-0.393395275,0.370430291,-0.625606477,-0.550329804,-0.410530597
0.638820171,-0.374150097,-0.545054853,-0.393491954,0.370605141,-0.625580609,-0.550099254,-0.410720974
0.638913691,-0.374129266,-0.544863999,-0.393624067,0.370811522,-0.625547051,-0.549833059,-0.410942286
0.639060795,-0.374067694,-0.544678926,-0.393700033,0.371035546,-0.625532985,-0.549548209,-0.41114229
0.639231443,-0.373959094,-0.544484138,-0.393795431,0.371292919,-0.625531852,-0.549243093,-0.411319703
0.639353573,-0.373910308,-0.544206738,-0.394026816,0.371637344,-0.625513017,-0.548885107,-0.411514699
0.639418066,-0.373819023,-0.543975592,-0.39432776,0.372061223,-0.625428855,-0.548441112,-0.411851346
0.639538348,-0.37362203,-0.543727994,-0.394660741,0.372570902,-0.625241578,-0.547882259,-0.412418723
0.639657557,-0.37354213,-0.543365359,-0.395042628,0.373266697,-0.624928713,-0.547218204,-0.413144588
0.639803886,-0.373419493,-0.542995989,-0.395429432,0.374210417,-0.624442458,-0.546442449,-0.414051741
0.639872551,-0.373314291,-0.542662382,-0.395875096,0.37537694,-0.623744786,-0.545504272,-0.415282995
0.639793754,-0.373346537,-0.542376637,-0.396363378,0.376738489,-0.622805834,-0.54446131,-0.416824847
0.639675736,-0.373432636,-0.542169273,-0.396756321,0.378236771,-0.621635318,-0.54337132,-0.418633789
0.639646411,-0.373414636,-0.542041957,-0.396994293,0.37983039,-0.620289922,-0.542282164,-0.420594424
